,line,__fileposition__
27668,"187,4720,4.5,1161850286",667076
27669,"187,4785,4.0,1161849301",667101
27670,"187,4848,5.0,1161849898",667126
27671,"187,4878,3.5,1161849216",667151
27672,"187,4902,4.5,1161849512",667176
27673,"187,4967,4.5,1161849658",667201
27674,"187,4979,4.5,1161849796",667226
27675,"187,4993,4.5,1161849940",667251
27676,"187,5146,4.0,1161849937",667276
27677,"187,5244,5.0,1161849548",667301
27678,"187,5349,2.0,1161863812",667326
27679,"187,5378,2.0,1161863799",667351
27680,"187,5445,3.5,1161863913",667376
27681,"187,5570,4.0,1161850495",667401
27682,"187,5608,4.5,1161849326",667426
27683,"187,5618,5.0,1161849806",667451
27684,"187,5669,4.0,1161849350",667476
27685,"187,5909,4.0,1161850313",667501
27686,"187,5952,4.5,1161850077",667526
27687,"187,5954,3.5,1161849602",667551
27688,"187,5971,3.5,1161954458",667576
27689,"187,6062,4.0,1161849778",667601
27690,"187,6214,4.0,1161849883",667626
27691,"187,6283,3.5,1161849854",667651
27692,"187,6350,5.0,1161850230",667676
27693,"187,6365,2.0,1161863805",667701
27694,"187,6368,5.0,1161850357",667726
27695,"187,6377,2.5,1161863902",667751
27696,"187,6440,4.0,1161850033",667776
27697,"187,6502,4.0,1161849418",667801
27698,"187,6537,2.5,1161864067",667826
27699,"187,6620,5.0,1161849685",667851
27700,"187,6708,3.0,1161850272",667876
27701,"187,6711,4.5,1161849200",667901
27702,"187,6755,4.0,1161850226",667926
27703,"187,6857,5.0,1161849655",667951
27704,"187,6870,3.0,1161849787",667976
27705,"187,6874,4.0,1161849149",668001
27706,"187,6890,2.0,1161850395",668026
27707,"187,6934,2.0,1161863997",668051
27708,"187,6975,4.5,1161849865",668076
27709,"187,7022,3.5,1161849344",668101
27710,"187,7044,4.0,1161850206",668126
27711,"187,7099,5.0,1161850091",668151
27712,"187,7147,2.0,1161849699",668176
27713,"187,7153,4.5,1161849888",668201
27714,"187,7156,4.0,1161954503",668226
27715,"187,7360,4.5,1161849723",668251
27716,"187,7361,4.0,1161849382",668276
27717,"187,7371,4.0,1161850373",668301
27718,"187,7387,4.0,1161849718",668326
27719,"187,7438,4.0,1161849208",668351
27720,"187,7445,2.0,1161850274",668376
27721,"187,7802,4.0,1161849821",668401
27722,"187,7844,4.0,1180302261",668426
27723,"187,7976,4.5,1161954861",668451
27724,"187,7981,4.0,1161954590",668476
27725,"187,8012,4.0,1180302224",668501
27726,"187,8228,4.0,1161954534",668526
27727,"187,8370,5.0,1161849597",668551
27728,"187,8464,4.0,1161849808",668576
27729,"187,8491,4.0,1180302198",668601
27730,"187,8582,4.5,1161849391",668626
27731,"187,8607,4.0,1161849932",668651
27732,"187,8622,3.0,1161849631",668676
27733,"187,8636,1.0,1161863927",668701
27734,"187,8874,5.0,1161849541",668726
27735,"187,8949,5.0,1161850300",668751
27736,"187,8950,4.5,1161849388",668776
27737,"187,8961,4.0,1161863972",668801
27738,"187,25788,4.0,1180301476",668826
27739,"187,25825,4.5,1180302171",668852
27740,"187,26082,5.0,1161849384",668878
27741,"187,26122,4.5,1180300860",668904
27742,"187,26662,4.5,1161954533",668930
27743,"187,26776,4.5,1161864209",668956
27744,"187,26840,5.0,1161954440",668982
27745,"187,27397,5.0,1161849357",669008
27746,"187,27592,4.0,1161849374",669034
27747,"187,27660,4.5,1161849499",669060
27748,"187,27741,4.0,1161864218",669086
27749,"187,27773,4.0,1161850452",669112
27750,"187,27846,4.0,1161849509",669138
27751,"187,27850,4.0,1161850324",669164
27752,"187,27865,2.0,1161850420",669190
27753,"187,27879,4.5,1161850368",669216
27754,"187,27904,4.0,1180301740",669242
27755,"187,27912,4.0,1161849361",669268
27756,"187,30810,4.0,1161850263",669294
27757,"187,31364,5.0,1161849532",669320
27758,"187,31410,5.0,1161849628",669346
27759,"187,31658,4.0,1161849648",669372
27760,"187,31878,3.5,1161849774",669398
27761,"187,32387,5.0,1161850305",669424
27762,"187,32587,4.0,1161849338",669450
27763,"187,33138,5.0,1161954986",669476
27764,"187,33421,4.0,1161849511",669502
27765,"187,33493,2.5,1161863983",669528
27766,"187,33896,4.0,1161849408",669554
27767,"187,34405,2.5,1161849805",669580
27768,"187,34437,3.5,1161850223",669606
27769,"187,37240,4.0,1161849323",669632
27770,"187,37733,4.0,1161849878",669658
27771,"187,37741,4.0,1161850351",669684
27772,"187,39292,4.0,1161850057",669710
27773,"187,39427,4.0,1180301554",669736
27774,"187,39869,4.5,1161850083",669762
27775,"187,40732,3.0,1161850015",669788
27776,"187,41569,4.0,1161863959",669814
27777,"187,42632,3.5,1161849309",669840
27778,"187,44191,3.5,1161849415",669866
27779,"187,44195,4.0,1161849403",669892
27780,"187,44199,3.5,1161850072",669918
27781,"187,44788,4.0,1180301722",669944
27782,"187,45499,2.0,1180734813",669970
27783,"187,46572,4.0,1180301525",669996
27784,"187,47997,0.5,1180301655",670022
27785,"187,48043,3.5,1180301469",670048
27786,"187,48394,4.0,1180301406",670074
27787,"187,49263,3.0,1180734842",670100
27788,"187,49272,4.0,1180301461",670126
27789,"187,49932,4.0,1180301635",670152
27790,"187,51540,3.0,1180300951",670178
27791,"187,51662,2.5,1180301582",670204
27792,"187,52328,3.0,1180302091",670230
27793,"188,7,4.0,962559461",670256
27794,"188,356,5.0,962559856",670277
27795,"188,594,4.0,962560143",670300
27796,"188,830,4.0,962559935",670323
27797,"188,898,5.0,962559988",670346
27798,"188,899,5.0,962560143",670369
27799,"188,904,5.0,962560383",670392
27800,"188,906,5.0,962560423",670415
27801,"188,913,5.0,962560423",670438
27802,"188,914,5.0,962560181",670461
27803,"188,918,4.0,962560181",670484
27804,"188,919,5.0,962560143",670507
27805,"188,926,4.0,962559391",670530
27806,"188,1028,5.0,962559967",670553
27807,"188,1035,5.0,962560143",670577
27808,"188,1086,4.0,962560423",670601
27809,"188,1088,4.0,962560253",670625
27810,"188,1091,3.0,962559903",670649
27811,"188,1212,5.0,962560383",670673
27812,"188,1244,3.0,962559831",670697
27813,"188,1264,4.0,962560383",670721
27814,"188,1269,3.0,962560423",670745
27815,"188,1282,5.0,962560181",670769
27816,"188,1304,4.0,962560016",670793
27817,"188,1537,4.0,962559740",670817
27818,"188,1747,4.0,962560016",670841
27819,"188,1947,5.0,962560143",670865
27820,"188,1950,4.0,962560383",670889
27821,"188,1951,5.0,962560221",670913
27822,"188,2206,5.0,962560423",670937
27823,"188,2243,4.0,962559831",670961
27824,"188,2302,5.0,962559903",670985
27825,"188,2312,5.0,962559492",671009
27826,"188,2346,3.0,962559461",671033
27827,"188,2359,5.0,962559856",671057
27828,"188,2396,2.0,962559740",671081
27829,"188,2436,5.0,962559935",671105
27830,"188,2565,5.0,962560181",671129
27831,"188,2795,4.0,962559903",671153
27832,"188,2858,3.0,962559768",671177
27833,"188,2918,5.0,962559903",671201
27834,"188,2941,5.0,962560271",671225
27835,"188,2967,4.0,962559461",671249
27836,"188,3061,4.0,962560181",671273
27837,"188,3097,5.0,962560044",671297
27838,"188,3341,5.0,962560044",671321
27839,"188,3469,5.0,962559652",671345
27840,"188,5060,5.0,962559831",671369
27841,"189,318,4.0,1439465054",671393
27842,"189,356,4.0,1439465080",671417
27843,"189,527,4.5,1439465064",671441
27844,"189,593,4.0,1439465116",671465
27845,"189,1265,4.0,1439465112",671489
27846,"189,2571,4.0,1439465057",671514
27847,"189,2762,4.0,1439465088",671539
27848,"189,2959,4.0,1439465118",671564
27849,"189,3578,4.0,1439465140",671589
27850,"189,4993,4.0,1439465093",671614
27851,"189,5952,4.0,1439465085",671639
27852,"189,7153,4.0,1439465091",671664
27853,"189,33794,3.5,1439465138",671689
27854,"189,48516,4.0,1439465131",671715
27855,"189,54286,4.5,1439465114",671741
27856,"189,58559,5.0,1439465067",671767
27857,"189,68954,4.5,1439465136",671793
27858,"189,76093,4.0,1439465149",671819
27859,"189,79132,4.5,1439465099",671845
27860,"189,91529,3.5,1439465147",671871
27861,"190,318,4.0,1504309935",671897
27862,"190,527,5.0,1504309938",671921
27863,"190,858,4.5,1504310662",671945
27864,"190,1193,4.5,1504310666",671969
27865,"190,1221,4.0,1504310664",671994
27866,"190,1704,4.0,1504309949",672019
27867,"190,2324,5.0,1504309959",672044
27868,"190,2571,3.0,1504309954",672069
27869,"190,2959,4.0,1504309945",672094
27870,"190,4299,2.5,1504310409",672119
27871,"190,4306,3.5,1504310018",672144
27872,"190,4310,3.0,1504310150",672169
27873,"190,4447,3.5,1504310123",672194
27874,"190,4734,3.0,1504310421",672219
27875,"190,4776,3.5,1504310182",672244
27876,"190,4848,4.0,1504310126",672269
27877,"190,4878,3.5,1504310077",672294
27878,"190,4886,4.0,1504310027",672319
27879,"190,4896,5.0,1504310080",672344
27880,"190,4963,3.0,1504310065",672369
27881,"190,4973,5.0,1504310024",672394
27882,"190,4975,3.0,1504310162",672419
27883,"190,4995,4.0,1504310057",672444
27884,"190,5013,4.0,1504310427",672469
27885,"190,5225,5.0,1504310619",672494
27886,"190,5377,4.0,1504310152",672519
27887,"190,5378,3.0,1504310088",672544
27888,"190,5445,3.5,1504310055",672569
27889,"190,5481,3.0,1504310159",672594
27890,"190,5618,4.0,1504310096",672619
27891,"190,5630,4.0,1504310439",672644
27892,"190,5810,3.5,1504310449",672669
27893,"190,5816,5.0,1504310099",672694
27894,"190,5902,3.5,1504310157",672719
27895,"190,5956,3.0,1504310277",672744
27896,"190,5989,4.0,1504310079",672769
27897,"190,5991,3.5,1504310163",672794
27898,"190,6016,5.0,1504310109",672819
27899,"190,6155,3.0,1504310625",672844
27900,"190,6333,3.0,1504310106",672869
27901,"190,6377,3.5,1504310030",672894
27902,"190,6539,3.0,1504310021",672919
27903,"190,6708,4.0,1504310469",672944
27904,"190,6711,5.0,1504310102",672969
27905,"190,6870,4.0,1504310142",672994
27906,"190,6874,4.0,1504310050",673019
27907,"190,6936,3.5,1504310447",673044
27908,"190,7323,4.5,1504310606",673069
27909,"190,7361,5.0,1504310052",673094
27910,"190,7438,4.0,1504310074",673119
27911,"190,7451,4.0,1504310400",673144
27912,"190,8368,5.0,1504310094",673169
27913,"190,8464,4.0,1504310174",673194
27914,"190,8533,3.0,1504310418",673219
27915,"190,8622,3.0,1504310273",673244
27916,"190,8784,3.0,1504310129",673269
27917,"190,8950,4.0,1504310388",673294
27918,"190,8961,4.0,1504310067",673319
27919,"190,8970,3.0,1504310385",673344
27920,"190,30749,4.0,1504310146",673369
27921,"190,30810,5.0,1504310424",673395
27922,"190,69844,5.0,1504310674",673421
27923,"190,79132,4.0,1504309942",673447
27924,"190,81834,5.0,1504310675",673473
27925,"190,88125,5.0,1504310673",673499
27926,"190,116823,4.0,1504310669",673525
27927,"191,1,4.0,829759809",673552
27928,"191,6,4.0,829759809",673573
27929,"191,16,4.0,829759809",673594
27930,"191,17,5.0,829759809",673616
27931,"191,21,4.0,829759809",673638
27932,"191,25,5.0,829759809",673660
27933,"191,32,5.0,829759809",673682
27934,"191,34,4.0,829760897",673704
27935,"191,36,5.0,829759809",673726
27936,"191,39,1.0,829760897",673748
27937,"191,47,4.0,829760898",673770
27938,"191,50,5.0,829760898",673792
27939,"191,52,5.0,829759809",673814
27940,"191,58,4.0,829759809",673836
27941,"191,72,4.0,829760897",673858
27942,"191,85,5.0,829759809",673880
27943,"191,94,4.0,829759809",673902
27944,"191,95,3.0,829759809",673924
27945,"191,99,5.0,829759809",673946
27946,"191,110,3.0,829760897",673968
27947,"191,111,5.0,829759809",673991
27948,"191,140,3.0,829759809",674014
27949,"191,144,4.0,829760897",674037
27950,"191,148,5.0,829760897",674060
27951,"191,150,2.0,829760897",674083
27952,"191,151,4.0,829760898",674106
27953,"191,153,1.0,829760897",674129
27954,"191,155,4.0,829760897",674152
27955,"191,158,2.0,829760897",674175
27956,"191,159,1.0,829760897",674198
27957,"191,160,1.0,829760897",674221
27958,"191,161,2.0,829760897",674244
27959,"191,162,5.0,829760897",674267
27960,"191,175,5.0,829760897",674290
27961,"191,178,1.0,829760898",674313
27962,"191,193,2.0,829760898",674336
27963,"191,194,5.0,829760898",674359
27964,"191,208,1.0,829760898",674382
27965,"191,213,5.0,829760897",674405
27966,"191,215,4.0,829760897",674428
27967,"191,223,5.0,829760897",674451
27968,"191,224,4.0,829760897",674474
27969,"191,229,5.0,829760897",674497
27970,"191,230,4.0,829760897",674520
27971,"191,235,5.0,829760897",674543
27972,"191,236,3.0,829760897",674566
27973,"191,237,1.0,829760897",674589
27974,"191,246,5.0,829760897",674612
27975,"191,261,4.0,829760898",674635
27976,"191,265,5.0,829760898",674658
27977,"191,269,3.0,829760898",674681
27978,"191,272,5.0,829760898",674704
27979,"191,281,4.0,829760898",674727
27980,"191,282,3.0,829760898",674750
27981,"191,283,4.0,829760898",674773
27982,"191,288,3.0,829760898",674796
27983,"191,292,1.0,829760898",674819
27984,"191,293,5.0,829760898",674842
27985,"191,296,5.0,829760898",674865
27986,"191,299,5.0,829760898",674888
27987,"191,300,4.0,829760898",674911
27988,"191,303,1.0,829760898",674934
27989,"191,306,5.0,829760898",674957
27990,"191,307,5.0,829760898",674980
27991,"191,308,5.0,829760898",675003
27992,"191,312,1.0,829760898",675026
27993,"191,314,4.0,829760898",675049
27994,"191,316,1.0,829760898",675072
27995,"191,318,4.0,829760898",675095
27996,"191,319,4.0,829760898",675118
27997,"191,337,5.0,829760898",675141
27998,"191,339,1.0,829760898",675164
27999,"191,347,5.0,829760897",675187
28000,"191,348,5.0,829760897",675210
28001,"191,380,3.0,829760898",675233
28002,"191,417,4.0,829760897",675256
28003,"191,427,1.0,829760897",675279
28004,"191,468,3.0,829760897",675302
28005,"191,494,3.0,829759809",675325
28006,"191,496,5.0,829760898",675348
28007,"191,581,5.0,829759809",675371
28008,"191,608,5.0,829759809",675394
28009,"191,668,5.0,829759809",675417
28010,"191,673,5.0,829760898",675440
28011,"191,720,5.0,829759809",675463
28012,"192,10,5.0,835128874",675486
28013,"192,47,3.0,835129031",675508
28014,"192,110,3.0,835128955",675530
28015,"192,150,5.0,835128552",675553
28016,"192,160,4.0,835129148",675576
28017,"192,185,5.0,835128912",675599
28018,"192,225,4.0,835129031",675622
28019,"192,266,4.0,835129083",675645
28020,"192,288,3.0,835128955",675668
28021,"192,292,4.0,835128874",675691
28022,"192,296,3.0,835128552",675714
28023,"192,315,4.0,835129209",675737
28024,"192,316,4.0,835128831",675760
28025,"192,317,3.0,835129031",675783
28026,"192,349,5.0,835128746",675806
28027,"192,356,5.0,835129257",675829
28028,"192,380,5.0,835128552",675852
28029,"192,432,4.0,835129209",675875
28030,"192,454,4.0,835129148",675898
28031,"192,480,5.0,835129540",675921
28032,"192,590,4.0,835128551",675944
28033,"192,593,3.0,835128912",675967
28034,"193,1,2.0,1435856890",675990
28035,"193,260,5.0,1435857223",676012
28036,"193,296,4.0,1435857247",676036
28037,"193,307,3.5,1436558775",676060
28038,"193,318,3.5,1436558657",676084
28039,"193,356,3.0,1435856904",676108
28040,"193,480,2.0,1435856899",676132
28041,"193,527,4.0,1435857242",676156
28042,"193,593,3.5,1435856893",676180
28043,"193,778,4.0,1435857306",676204
28044,"193,858,4.5,1436558895",676228
28045,"193,908,5.0,1436558703",676252
28046,"193,924,5.0,1436558672",676276
28047,"193,1193,5.0,1435857277",676300
28048,"193,1196,4.5,1435857227",676325
28049,"193,1197,3.0,1435857238",676350
28050,"193,1198,2.0,1435857225",676375
28051,"193,1206,5.0,1435857302",676400
28052,"193,1207,5.0,1435857322",676425
28053,"193,1211,3.5,1436558852",676450
28054,"193,1270,3.0,1435856901",676475
28055,"193,2858,2.5,1436558605",676500
28056,"193,2959,3.0,1435857218",676525
28057,"193,4878,4.0,1435857313",676550
28058,"193,5618,5.0,1436558923",676575
28059,"193,6016,4.0,1435857246",676600
28060,"193,7147,3.5,1435856997",676625
28061,"193,7153,4.0,1435857256",676650
28062,"193,26116,5.0,1436558810",676675
28063,"193,44555,4.5,1436558690",676701
28064,"193,46578,4.0,1435857309",676727
28065,"193,48385,4.0,1436558646",676753
28066,"193,55442,5.0,1435857327",676779
28067,"193,86347,0.5,1436558865",676805
28068,"193,97938,4.0,1435857055",676831
28069,"194,48,2.0,1110316714",676857
28070,"194,163,3.0,1110316653",676880
28071,"194,168,3.5,1110316690",676904
28072,"194,315,3.5,1110316625",676928
28073,"194,342,3.5,1110316704",676952
28074,"194,552,3.5,1110316736",676976
28075,"194,784,3.0,1110316591",677000
28076,"194,1035,4.0,1110316724",677024
28077,"194,1090,4.5,1110316671",677049
28078,"194,1252,3.5,1110316645",677074
28079,"194,1288,4.0,1110316629",677099
28080,"194,1380,2.5,1110316695",677124
28081,"194,1396,3.5,1110316718",677149
28082,"194,1500,3.5,1110316605",677174
28083,"194,1653,3.5,1110316600",677199
28084,"194,2406,3.5,1110316675",677224
28085,"194,2599,3.0,1110316597",677249
28086,"194,2699,3.5,1110316685",677274
28087,"194,5060,4.0,1110316664",677299
28088,"194,7143,4.5,1110316914",677324
28089,"195,6,4.0,974705807",677349
28090,"195,10,4.0,974705349",677370
28091,"195,16,4.0,974705903",677392
28092,"195,25,4.0,1008558673",677414
28093,"195,32,4.0,974709650",677437
28094,"195,36,4.0,1008558588",677459
28095,"195,50,5.0,974705671",677482
28096,"195,70,4.0,979858326",677504
28097,"195,111,2.0,994276257",677526
28098,"195,150,4.0,974709770",677549
28099,"195,161,4.0,974705986",677572
28100,"195,165,2.0,974709470",677595
28101,"195,190,1.0,974710304",677618
28102,"195,233,3.0,1008558036",677641
28103,"195,235,5.0,974709939",677665
28104,"195,260,4.0,974707220",677688
28105,"195,296,5.0,974709531",677711
28106,"195,300,4.0,1008558588",677734
28107,"195,318,5.0,974709608",677758
28108,"195,373,3.0,974705867",677781
28109,"195,377,4.0,974705986",677804
28110,"195,431,4.0,974709939",677827
28111,"195,434,3.0,974705306",677850
28112,"195,527,4.0,974706225",677873
28113,"195,538,3.0,1008558588",677896
28114,"195,553,4.0,974706168",677920
28115,"195,589,3.0,974705726",677943
28116,"195,608,5.0,974706650",677966
28117,"195,648,5.0,974706589",677989
28118,"195,778,4.0,974709814",678012
28119,"195,800,2.0,974706535",678035
28120,"195,866,4.0,974705903",678058
28121,"195,903,2.0,994276287",678081
28122,"195,904,5.0,974707463",678104
28123,"195,908,5.0,1012727183",678127
28124,"195,919,1.0,979470146",678151
28125,"195,996,1.0,974706168",678174
28126,"195,1036,5.0,974707340",678197
28127,"195,1041,4.0,974709608",678221
28128,"195,1060,5.0,1008558673",678245
28129,"195,1089,5.0,974705726",678270
28130,"195,1090,5.0,974710189",678294
28131,"195,1097,3.0,974710189",678318
28132,"195,1120,4.0,1008558636",678342
28133,"195,1196,4.0,974706225",678367
28134,"195,1208,3.0,997734144",678391
28135,"195,1210,4.0,974705240",678415
28136,"195,1213,5.0,974709608",678439
28137,"195,1218,1.0,974707220",678463
28138,"195,1222,4.0,974710250",678487
28139,"195,1233,3.0,974709608",678511
28140,"195,1249,4.0,974705726",678535
28141,"195,1259,4.0,974706483",678559
28142,"195,1266,5.0,974706168",678583
28143,"195,1270,5.0,974705349",678607
28144,"195,1291,4.0,974706483",678631
28145,"195,1302,5.0,974708152",678655
28146,"195,1358,4.0,974705671",678679
28147,"195,1365,3.0,1008558696",678703
28148,"195,1370,3.0,974709477",678728
28149,"195,1392,4.0,974706375",678752
28150,"195,1407,3.0,974705838",678776
28151,"195,1449,3.0,997156781",678800
28152,"195,1466,4.0,974709770",678824
28153,"195,1502,3.0,979469828",678848
28154,"195,1513,1.0,1008558215",678872
28155,"195,1573,3.0,974705903",678897
